_id/$oid,bestsellers_date/$date/$numberLong,published_date/$date/$numberLong,amazon_product_url,author,description,price/$numberInt,publisher,title,rank/$numberInt,rank_last_week/$numberInt,weeks_on_list/$numberInt,price/$numberDouble
5b4aa4ead3089013507dc9b6,1398470400000,1399766400000,http://www.amazon.com/The-Invention-Wings-A-Novel/dp/0670024783?tag=NYTBS-20,Sue Monk Kidd,"The relationship between a wealthy Charleston girl, Sarah Grimké, who will grow up to become a prominent abolitionist, and the slave she is given for her 11th birthday. ",0,Viking,THE INVENTION OF WINGS,8,6,16,
5b4aa4ead3089013507dc9b7,1398470400000,1399766400000,http://www.amazon.com/NYPD-Red-2-James-Patterson-ebook/dp/B00DTUHI2Q?tag=NYTBS-20,James Patterson and Marshall Karp,Detective Zach Jordan is called in when the body of a woman is discovered in the Central Park.,0,"Little, Brown",NYPD RED 2,9,4,5,
5b4aa4ead3089013507dc9b8,1398470400000,1399766400000,http://www.amazon.com/Missing-You-Harlan-Coben/dp/0525953493?tag=NYTBS-20,Harlan Coben,"Kat Donovan, an N.Y.P.D. detective, searches for the ex-fiancé who left her years before as well as her father’s murderer. ",0,Dutton,MISSING YOU,10,8,6,
5b4aa4ead3089013507dc9b9,1398470400000,1399766400000,http://www.amazon.com/Keep-Quiet-Lisa-Scottoline-ebook/dp/B00FIL9BCE?tag=NYTBS-20,Lisa Scottoline,A father hides a terrible secret to protect his son.,0,St. Martin's,KEEP QUIET,11,5,3,
5b4aa4ead3089013507dc9ba,1398470400000,1399766400000,http://www.amazon.com/Carnal-Curiosity-Stone-Barrington-Stuart/dp/0399164162?tag=NYTBS-20,Stuart Woods,"In the 29th Stone Barrington novel, the New York lawyer confronts thieves who can bypass high-end security systems.  ",0,Putnam,CARNAL CURIOSITY,12,7,3,
5b4aa4ead3089013507dc9bb,1398470400000,1399766400000,http://www.amazon.com/The-Husbands-Secret-Liane-Moriarty-ebook/dp/B00D7Z4GQY?tag=NYTBS-20,Liane Moriarty,A woman’s life is upended when she discovers a letter she was not meant to read.,0,Amy Einhorn/Putnam,THE HUSBAND'S SECRET,13,10,21,
5b4aa4ead3089013507dc9bc,1398470400000,1399766400000,http://www.amazon.com/Lovers-Chameleon-Club-Paris-1932/dp/0061713783?tag=NYTBS-20,Francine Prose,The lives of artists and libertines intersect at a venue for cross-dressing men and women. ,0,Harper,"LOVERS AT THE CHAMELEON CLUB , PARIS 1932",14,0,1,
5b4aa4ead3089013507dc9bd,1398470400000,1399766400000,http://www.amazon.com/Everything-Lose-Novel-Andrew-Gross/dp/0061656003?tag=NYTBS-20,Andrew Gross,A suburban woman who makes a mistake becomes involved in a terrifying scheme. ,0,Morrow/HarperCollins,EVERYTHING TO LOSE,15,0,1,
5b4aa4ead3089013507dc9be,1398470400000,1399766400000,http://www.amazon.com/The-Storied-Life-A-Fikry/dp/1616203218?tag=NYTBS-20,Gabrielle Zevin,"The owner of a failing bookstore on an island off Cape Cod, mourning his wife, finds a second chance.",0,Algonquin,THE STORIED LIFE OF A. J. FIKRY,16,15,2,
5b4aa4ead3089013507dc9bf,1398470400000,1399766400000,http://www.amazon.com/Sycamore-Jake-Brigance-John-Grisham/dp/0385537131?tag=NYTBS-20,John Grisham,"A sequel, about race and inheritance, to “A Time to Kill.” ",0,Doubleday,SYCAMORE ROW,17,0,0,
5b4aa4ead3089013507dc9c0,1398470400000,1399766400000,http://www.amazon.com/Bridge-Haven-Francine-Rivers-ebook/dp/B00E1O63B6?tag=NYTBS-20,Francine Rivers,The travails of a rising Hollywood star from a difficult background; a Christian romance. ,0,Tyndale House,BRIDGE TO HAVEN,18,0,0,
5b4aa4ead3089013507dc9c1,1398470400000,1399766400000,http://www.amazon.com/Still-Life-Bread-Crumbs-Novel/dp/1400065755?tag=NYTBS-20,Anna Quindlen,An aging photographer rents a rural cottage and discovers sparks of creativity and desire.,0,Random House,STILL LIFE WITH BREAD CRUMBS,19,0,0,
5b4aa4ead3089013507dc9c2,1398470400000,1399766400000,http://www.amazon.com/Words-Radiance-The-Stormlight-Archive-ebook/dp/B00DA6YEKS?tag=NYTBS-20,Brandon Sanderson,"The second book of the Stormlight Archive fantasy epic, set in the world of Roshar.",0,Tor/Tom Doherty,WORDS OF RADIANCE,20,0,0,
5b4aa4ead3089013507dc9c3,1399075200000,1400371200000,http://www.amazon.com/Target-Will-Robie-David-Baldacci-ebook/dp/B00EHMFC78?tag=NYTBS-20,David Baldacci,"As the government hit man Will Robie and his partner, Jessica Reel, prepare for a mission, they face a new adversary. ",0,Grand Central,THE TARGET,1,1,2,
5b4aa4ead3089013507dc9c4,1399075200000,1400371200000,http://www.amazon.com/Natchez-Burning-Novel-Penn-Cage/dp/0062311077?tag=NYTBS-20,Greg Iles,"Penn Cage, a former prosecutor in Natchez, Miss., delves into the secrets of his father, a doctor who has been accused of murdering an African-American nurse. ",0,Morrow/HarperCollins,NATCHEZ BURNING,2,0,1,
5b4aa4ead3089013507dc9c5,1399075200000,1400371200000,http://www.amazon.com/The-Goldfinch-Novel-Pulitzer-Fiction-ebook/dp/B00BAXFECK?tag=NYTBS-20,Donna Tartt," A painting smuggled out of the Metropolitan Museum of Art after a bombing becomes a boy’s prize, guilt and burden.",0,"Little, Brown",THE GOLDFINCH,3,2,28,
5b4aa4ead3089013507dc9c6,1399075200000,1400371200000,http://www.amazon.com/The-Collector-Nora-Roberts/dp/0399164456?tag=NYTBS-20,Nora Roberts,A writer travels the world of affluent art collectors to learn the truth about what appears to be a murder/suicide.,0,Putnam,THE COLLECTOR,4,4,3,
5b4aa4ead3089013507dc9c7,1399075200000,1400371200000,http://www.amazon.com/Chestnut-Street-Maeve-Binchy-ebook/dp/B00G8EKYFS?tag=NYTBS-20,Maeve Binchy,"Binchy, who died in 2012, depicts ordinary lives in Dublin. ",0,Knopf,CHESTNUT STREET,5,3,2,
5b4aa4ead3089013507dc9c8,1399075200000,1400371200000,http://www.amazon.com/The-Invention-Wings-A-Novel/dp/0670024783?tag=NYTBS-20,Sue Monk Kidd,"The relationship between a wealthy Charleston girl, Sarah Grimké, who will grow up to become a prominent abolitionist, and the slave she is given for her 11th birthday. ",0,Viking,THE INVENTION OF WINGS,6,8,17,
5b4aa4ead3089013507dc9c9,1399075200000,1400371200000,http://www.amazon.com/Ive-Got-You-Under-Skin-ebook/dp/B00DPM7SV4?tag=NYTBS-20,Mary Higgins Clark,The producer of a true-crime show must contend with participants with secrets.,0,Simon & Schuster,I'VE GOT YOU UNDER MY SKIN,7,7,5,
5b4aa4ead3089013507dc9ca,1399075200000,1400371200000,http://www.amazon.com/The-Serpent-Venice-A-Novel/dp/0061779768?tag=NYTBS-20,Christopher Moore,"A farcical mash-up of “Merchant of Venice,”  “Othello” and “The Cask of Amontillado.”",0,Morrow/HarperCollins,THE SERPENT OF VENICE,8,5,2,
5b4aa4ead3089013507dc9cb,1399075200000,1400371200000,http://www.amazon.com/Keep-Quiet-Lisa-Scottoline-ebook/dp/B00FIL9BCE?tag=NYTBS-20,Lisa Scottoline,A father hides a terrible secret to protect his son.,0,St. Martin's,KEEP QUIET,9,11,4,
5b4aa4ead3089013507dc9cc,1399075200000,1400371200000,http://www.amazon.com/NYPD-Red-2-James-Patterson-ebook/dp/B00DTUHI2Q?tag=NYTBS-20,James Patterson and Marshall Karp,Detective Zach Jordan is called in when the body of a woman is discovered in the Central Park.,0,"Little, Brown",NYPD RED 2,10,9,6,
5b4aa4ead3089013507dc9cd,1399075200000,1400371200000,http://www.amazon.com/Live-See-Tomorrow-Catherine-Ling/dp/1250020042?tag=NYTBS-20,Iris Johansen,The C.I.A. operative Catherine Ling must spearhead the rescue of an American journalist kidnapped in Tibet. ,0,St. Martin's,LIVE TO SEE TOMORROW,11,0,1,
5b4aa4ead3089013507dc9ce,1399075200000,1400371200000,http://www.amazon.com/Bridge-Haven-Francine-Rivers-ebook/dp/B00E1O63B6?tag=NYTBS-20,Francine Rivers,The travails of a rising Hollywood star from a difficult background; a Christian romance. ,0,Tyndale House,BRIDGE TO HAVEN,12,0,1,
5b4aa4ead3089013507dc9cf,1399075200000,1400371200000,http://www.amazon.com/Missing-You-Harlan-Coben/dp/0525953493?tag=NYTBS-20,Harlan Coben,"Kat Donovan, an N.Y.P.D. detective, searches for the ex-fiancé who left her years before as well as her father’s murderer. ",0,Dutton,MISSING YOU,13,10,7,
5b4aa4ead3089013507dc9d0,1399075200000,1400371200000,http://www.amazon.com/The-Husbands-Secret-Liane-Moriarty-ebook/dp/B00D7Z4GQY?tag=NYTBS-20,Liane Moriarty,A woman’s life is upended when she discovers a letter she was not meant to read.,0,Amy Einhorn/Putnam,THE HUSBAND'S SECRET,14,13,22,
5b4aa4ead3089013507dc9d1,1399075200000,1400371200000,http://www.amazon.com/The-Storied-Life-A-Fikry/dp/1616203218?tag=NYTBS-20,Gabrielle Zevin,"The owner of a failing bookstore on an island off Cape Cod, mourning his wife, finds a second chance.",0,Algonquin,THE STORIED LIFE OF A. J. FIKRY,15,16,3,
5b4aa4ead3089013507dc9d2,1399075200000,1400371200000,http://www.amazon.com/Carnal-Curiosity-Stone-Barrington-Stuart/dp/0399164162?tag=NYTBS-20,Stuart Woods,"In the 29th Stone Barrington novel, the New York lawyer confronts thieves who can bypass high-end security systems.  ",0,Putnam,CARNAL CURIOSITY,16,12,4,
5b4aa4ead3089013507dc9d3,1399075200000,1400371200000,http://www.amazon.com/Otherwise-Engaged-Amanda-Quick-ebook/dp/B00FX7R5QM?tag=NYTBS-20,Amanda Quick,"Amity Doncaster joins forces with Benedict Stanbridge, a spy for the Crown, to defeat a serial killer known as the Bridegroom; by Jayne Ann Krentz, writing pseudonymously.",0,Putnam,OTHERWISE ENGAGED,17,0,0,
5b4aa4ead3089013507dc9d4,1399075200000,1400371200000,http://www.amazon.com/The-First-Phone-Call-Heaven/dp/0062294377?tag=NYTBS-20,Mitch Albom,A small Michigan town is transformed when its residents receive phone calls said to be from heaven.,0,Harper,THE FIRST PHONE CALL FROM HEAVEN,18,0,0,
5b4aa4ead3089013507dc9d5,1399075200000,1400371200000,http://www.amazon.com/Sycamore-Jake-Brigance-John-Grisham/dp/0385537131?tag=NYTBS-20,John Grisham,"A sequel, about race and inheritance, to “A Time to Kill.” ",0,Doubleday,SYCAMORE ROW,19,0,0,
5b4aa4ead3089013507dc9d6,1399075200000,1400371200000,http://www.amazon.com/William-Shakespeares-Empire-Striketh-Trilogy/dp/1594747156?tag=NYTBS-20,Ian Doescher,"’Tis for the Rebellion a dark time: “Star Wars” Part V, in iambic pentameter.",0,Quirk Books,WILLIAM SHAKESPEARE'S THE EMPIRE STRIKETH BACK,20,0,0,
5b4aa4ead3089013507dc9d7,1399680000000,1400976000000,http://www.amazon.com/Unlucky-13-Womens-Murder-Club/dp/031621129X?tag=NYTBS-20,James Patterson and Maxine Paetro,"With the return of a killer who was presumed dead, the San Francisco detective Lindsay Boxer and the Women’s Murder Club take action. ",0,"Little, Brown",UNLUCKY 13,1,0,1,
5b4aa4ead3089013507dc9d8,1399680000000,1400976000000,http://www.amazon.com/Field-Prey-John-Sandford-ebook/dp/B00FX7UL72?tag=NYTBS-20,John Sandford,Lucas Davenport investigates when multiple bodies are found in the middle of the Minnesota cornfields.,0,Putnam,FIELD OF PREY,2,0,1,
5b4aa4ead3089013507dc9d9,1399680000000,1400976000000,http://www.amazon.com/Walking-Water-Novel-The-Walk-ebook/dp/B00DPM808Y?tag=NYTBS-20,Richard Paul Evans,"In the fifth and final book of the “Walk” series, Alan reaches Key West.",0,Simon & Schuster,WALKING ON WATER,3,0,1,
5b4aa4ead3089013507dc9da,1399680000000,1400976000000,http://www.amazon.com/Target-Will-Robie-David-Baldacci-ebook/dp/B00EHMFC78?tag=NYTBS-20,David Baldacci,"As the government hit man Will Robie and his partner, Jessica Reel, prepare for a mission, they face a new adversary. ",0,Grand Central,THE TARGET,4,1,3,
5b4aa4ead3089013507dc9db,1399680000000,1400976000000,http://www.amazon.com/The-Goldfinch-Novel-Pulitzer-Fiction-ebook/dp/B00BAXFECK?tag=NYTBS-20,Donna Tartt," A painting smuggled out of the Metropolitan Museum of Art after a bombing becomes a boy’s prize, guilt and burden.",0,"Little, Brown",THE GOLDFINCH,5,3,29,
5b4aa4ead3089013507dc9dc,1399680000000,1400976000000,http://www.amazon.com/Natchez-Burning-Novel-Penn-Cage/dp/0062311077?tag=NYTBS-20,Greg Iles,"Penn Cage, a former prosecutor in Natchez, Miss., delves into the secrets of his father, a doctor who has been accused of murdering an African-American nurse. ",0,Morrow/HarperCollins,NATCHEZ BURNING,6,2,2,
5b4aa4ead3089013507dc9dd,1399680000000,1400976000000,http://www.amazon.com/The-Collector-Nora-Roberts/dp/0399164456?tag=NYTBS-20,Nora Roberts,A writer travels the world of affluent art collectors to learn the truth about what appears to be a murder/suicide.,0,Putnam,THE COLLECTOR,7,4,4,
5b4aa4ead3089013507dc9de,1399680000000,1400976000000,http://www.amazon.com/Chestnut-Street-Maeve-Binchy-ebook/dp/B00G8EKYFS?tag=NYTBS-20,Maeve Binchy,"Binchy, who died in 2012, depicts ordinary lives in Dublin. ",0,Knopf,CHESTNUT STREET,8,5,3,
5b4aa4ead3089013507dc9df,1399680000000,1400976000000,http://www.amazon.com/The-Invention-Wings-A-Novel/dp/0670024783?tag=NYTBS-20,Sue Monk Kidd,"The relationship between a wealthy Charleston girl, Sarah Grimké, who will grow up to become a prominent abolitionist, and the slave she is given for her 11th birthday. ",0,Viking,THE INVENTION OF WINGS,9,6,18,
5b4aa4ead3089013507dc9e0,1399680000000,1400976000000,http://www.amazon.com/All-Light-We-Cannot-See/dp/1476746583?tag=NYTBS-20,Anthony Doerr,"The lives of a blind French girl and a gadget-obsessed German boy before and during World War II, when their paths eventually cross. ",0,Scribner,ALL THE LIGHT WE CANNOT SEE,10,0,1,
5b4aa4ead3089013507dc9e1,1399680000000,1400976000000,http://www.amazon.com/Delicious-A-Novel-Ruth-Reichl/dp/1400069629?tag=NYTBS-20,Ruth Reichl,The food writer and editor’s first novel concerns a woman who finds herself when the magazine where she works closes.,0,Random House,DELICIOUS!,11,0,1,
5b4aa4ead3089013507dc9e2,1399680000000,1400976000000,http://www.amazon.com/Midnight-Crossroad-Texas-Charlaine-Harris/dp/0425263150?tag=NYTBS-20,Charlaine Harris,Secrets lurk in a small Texas town; the start of a new series.,0,Ace,MIDNIGHT CROSSROAD,12,0,1,
5b4aa4ead3089013507dc9e3,1399680000000,1400976000000,http://www.amazon.com/Robert-Parkers-Cheap-Shot-Spenser-ebook/dp/B00G3L11PI?tag=NYTBS-20,Ace Atkins,"Spenser searches for the kidnapped son of a player for the New England Patriots; a continuation of the series by Parker, who died in 2010.",0,Putnam,ROBERT B. PARKER'S CHEAP SHOT,13,0,1,
5b4aa4ead3089013507dc9e4,1399680000000,1400976000000,http://www.amazon.com/Ive-Got-You-Under-Skin-ebook/dp/B00DPM7SV4?tag=NYTBS-20,Mary Higgins Clark,The producer of a true-crime show must contend with participants with secrets.,0,Simon & Schuster,I'VE GOT YOU UNDER MY SKIN,14,7,6,
5b4aa4ead3089013507dc9e5,1399680000000,1400976000000,http://www.amazon.com/The-Last-Kind-Words-Saloon/dp/0871407868?tag=NYTBS-20,Larry McMurtry,The friendship of Wyatt Earp and Doc Holliday illuminates the closing of the American frontier.,0,Liveright,THE LAST KIND WORDS SALOON,15,0,1,
5b4aa4ead3089013507dc9e6,1399680000000,1400976000000,http://www.amazon.com/The-Keeper-Novel-Dismas-Hardy-ebook/dp/B00DPM7XHS?tag=NYTBS-20,John Lescroart,Dismas Hardy and Abe Glitsky hunt for clues about a woman who has gone missing.,0,Atria,THE KEEPER,16,0,0,
5b4aa4ead3089013507dc9e7,1399680000000,1400976000000,http://www.amazon.com/Mirror-Sight-Book-Green-Rider/dp/0756408792?tag=NYTBS-20,Kristen Britain,,0,DAW,MIRROR SIGHT,17,0,0,
5b4aa4ead3089013507dc9e8,1399680000000,1400976000000,http://www.amazon.com/Magnificent-Vibration-Novel-Rick-Springfield/dp/1476758905?tag=NYTBS-20,Rick Springfield,,0,Touchstone,MAGNIFICENT VIBRATION,18,0,0,
5b4aa4ead3089013507dc9e9,1399680000000,1400976000000,http://www.amazon.com/The-Husbands-Secret-Liane-Moriarty-ebook/dp/B00D7Z4GQY?tag=NYTBS-20,Liane Moriarty,A successful businesswoman and devoted wife and mother finds a letter that throws everything she's believed into doubt.,0,Amy Einhorn/Putnam,THE HUSBAND'S SECRET,19,0,0,
5b4aa4ead3089013507dc9ea,1399680000000,1400976000000,http://www.amazon.com/The-Snow-Queen-A-Novel/dp/0374266328?tag=NYTBS-20,Michael Cunningham,,0,"Farrar, Straus & Giroux",THE SNOW QUEEN,20,0,0,
5b4aa4ead3089013507dc9eb,1400284800000,1401580800000,http://www.amazon.com/Unlucky-13-Womens-Murder-Club/dp/031621129X?tag=NYTBS-20,James Patterson and Maxine Paetro,Detective Lindsay Boxer and the Women’s Murder Club track a killer who was presumed dead. ,0,"Little, Brown",UNLUCKY 13,1,1,2,
5b4aa4ead3089013507dc9ec,1400284800000,1401580800000,http://www.amazon.com/The-Goldfinch-Novel-Pulitzer-Fiction-ebook/dp/B00BAXFECK?tag=NYTBS-20,Donna Tartt," A painting smuggled out of the Metropolitan Museum of Art after a bombing becomes a boy’s prize, guilt and burden.",0,"Little, Brown",THE GOLDFINCH,2,5,30,
5b4aa4ead3089013507dc9ed,1400284800000,1401580800000,http://www.amazon.com/Field-Prey-John-Sandford-ebook/dp/B00FX7UL72?tag=NYTBS-20,John Sandford,Lucas Davenport investigates when multiple bodies are found in the middle of the Minnesota cornfields.,0,Putnam,FIELD OF PREY,3,2,2,
5b4aa4ead3089013507dc9ee,1400284800000,1401580800000,http://www.amazon.com/Target-Will-Robie-David-Baldacci-ebook/dp/B00EHMFC78?tag=NYTBS-20,David Baldacci,The government hit man Will Robie faces a new adversary. ,0,Grand Central,THE TARGET,4,4,4,
5b4aa4ead3089013507dc9ef,1400284800000,1401580800000,http://www.amazon.com/Natchez-Burning-Novel-Penn-Cage/dp/0062311077?tag=NYTBS-20,Greg Iles,"Penn Cage, a former prosecutor in Natchez, Miss., aids his father, a doctor who has been accused of murder. ",0,Morrow/HarperCollins,NATCHEZ BURNING,5,6,3,
5b4aa4ead3089013507dc9f0,1400284800000,1401580800000,http://www.amazon.com/Any-Other-Name-Longmire-Mystery-ebook/dp/B00G3L7U0S?tag=NYTBS-20,Craig Johnson,"Sheriff Walt Longmire explores a detective’s mysterious death. The 11th book in the Longmire series, the basis of the A&E show.",0,Viking,ANY OTHER NAME,6,0,1,
5b4aa4ead3089013507dc9f1,1400284800000,1401580800000,http://www.amazon.com/The-Son-novel-Jo-Nesbo-ebook/dp/B00GVZV818?tag=NYTBS-20,Jo Nesbo,"A drug-addicted prisoner learns a secret about his father, a corrupt cop who committed suicide, that inspires him to escape.",0,Knopf,THE SON,7,0,1,
5b4aa4ead3089013507dc9f2,1400284800000,1401580800000,http://www.amazon.com/The-Skin-Collector-Lincoln-Rhyme/dp/1455517135?tag=NYTBS-20,Jeffery Deaver,The forensic detective Lincoln Rhyme hunts for a killer who tattoos messages on his victims’ flesh. ,0,Grand Central,THE SKIN COLLECTOR,8,0,1,
5b4aa4ead3089013507dc9f3,1400284800000,1401580800000,http://www.amazon.com/Walking-Water-Novel-The-Walk-ebook/dp/B00DPM808Y?tag=NYTBS-20,Richard Paul Evans,"In the fifth and final book of the “Walk” series, Alan reaches Key West.",0,Simon & Schuster,WALKING ON WATER,9,3,2,
5b4aa4ead3089013507dc9f4,1400284800000,1401580800000,http://www.amazon.com/The-Kill-Switch-Tucker-Novels-ebook/dp/B00DB30N3M?tag=NYTBS-20,James Rollins and Grant Blackwood,"In the first book of a new series, Capt. Tucker Wayne and his military dog, Kane, investigate a deadly biological threat.",0,Morrow/HarperCollins,THE KILL SWITCH,10,0,1,
5b4aa4ead3089013507dc9f5,1400284800000,1401580800000,http://www.amazon.com/Kraken-Project-Wyman-Ford-Series-ebook/dp/B00GVQZR3C?tag=NYTBS-20,Douglas Preston,"The former C.I.A. agent Wyman Ford must stop Dorothy, a powerful artificial intelligence that has gone rogue.",0,Forge,THE KRAKEN PROJECT,11,0,1,
5b4aa4ead3089013507dc9f6,1400284800000,1401580800000,http://www.amazon.com/The-Invention-Wings-A-Novel/dp/0670024783?tag=NYTBS-20,Sue Monk Kidd,"The relationship between a wealthy Charleston girl, Sarah Grimké, who will grow up to become a prominent abolitionist, and the slave she is given for her 11th birthday. ",0,Viking,THE INVENTION OF WINGS,12,9,19,
5b4aa4ead3089013507dc9f7,1400284800000,1401580800000,http://www.amazon.com/The-Last-Kind-Words-Saloon/dp/0871407868?tag=NYTBS-20,Larry McMurtry,The friendship of Wyatt Earp and Doc Holliday illuminates the closing of the American frontier.,0,Liveright,THE LAST KIND WORDS SALOON,13,15,2,
5b4aa4ead3089013507dc9f8,1400284800000,1401580800000,http://www.amazon.com/Chestnut-Street-Maeve-Binchy-ebook/dp/B00G8EKYFS?tag=NYTBS-20,Maeve Binchy,"Binchy, who died in 2012, depicts ordinary lives in Dublin. ",0,Knopf,CHESTNUT STREET,14,8,4,
5b4aa4ead3089013507dc9f9,1400284800000,1401580800000,http://www.amazon.com/All-Light-We-Cannot-See/dp/1476746583?tag=NYTBS-20,Anthony Doerr,The lives of a blind French girl and a gadget-obsessed German boy before and during World War II. ,0,Scribner,ALL THE LIGHT WE CANNOT SEE,15,10,2,
5b4aa4ead3089013507dc9fa,1400284800000,1401580800000,http://www.amazon.com/The-Collector-Nora-Roberts/dp/0399164456?tag=NYTBS-20,Nora Roberts,A writer travels the world of affluent art collectors to learn the truth about what appears to be a murder/suicide.,0,Putnam,THE COLLECTOR,16,7,5,
5b4aa4ead3089013507dc9fb,1400284800000,1401580800000,http://www.amazon.com/Delicious-A-Novel-Ruth-Reichl/dp/1400069629?tag=NYTBS-20,Ruth Reichl,The food writer and editor’s first novel concerns a woman who finds herself when the magazine where she works closes.,0,Random House,DELICIOUS!,17,0,0,
5b4aa4ead3089013507dc9fc,1400284800000,1401580800000,http://www.amazon.com/Robert-Parkers-Cheap-Shot-Spenser-ebook/dp/B00G3L11PI?tag=NYTBS-20,Ace Atkins,"The Boston P.I. Spenser searches for the kidnapped son of a star player for the New England Patriots; a continuation of the series by Parker, who died in 2010.",0,Putnam,ROBERT B. PARKER'S CHEAP SHOT,18,0,0,
5b4aa4ead3089013507dc9fd,1400284800000,1401580800000,http://www.amazon.com/The-Husbands-Secret-Liane-Moriarty-ebook/dp/B00D7Z4GQY?tag=NYTBS-20,Liane Moriarty,A successful businesswoman and devoted wife and mother finds a letter that throws everything she's believed into doubt.,0,Amy Einhorn/Putnam,THE HUSBAND'S SECRET,19,0,0,
5b4aa4ead3089013507dc9fe,1400284800000,1401580800000,http://www.amazon.com/Bittersweet-A-Novel-Miranda-Beverly-Whittemore/dp/0804138567?tag=NYTBS-20,Miranda Beverly-Whittemore,"Mabel, a scholarship student, is surprised when her blue-blooded roommate, Genevra Winslow,  invites her to spend the summer at the Winslow family's Vermont estate. It seems idyllic, but discovering the Winslows' secrets is dangerous.",0,Crown,BITTERSWEET,20,0,0,
5b4aa4ead3089013507dc9ff,1400889600000,1402185600000,http://www.amazon.com/The-One-Only-A-Novel-ebook/dp/B00F1W0DF4?tag=NYTBS-20,Emily Giffin,"A woman who has grown up and made her life in a small, football-obsessed Texas town begins to expand her horizons. ",0,Ballantine,THE ONE AND ONLY,1,0,1,
5b4aa4ead3089013507dca00,1400889600000,1402185600000,http://www.amazon.com/The-Goldfinch-Novel-Pulitzer-Fiction-ebook/dp/B00BAXFECK?tag=NYTBS-20,Donna Tartt," A painting smuggled out of the Metropolitan Museum of Art after a bombing becomes a boy’s prize, guilt and burden.",0,"Little, Brown",THE GOLDFINCH,2,2,31,
5b4aa4ead3089013507dca01,1400889600000,1402185600000,http://www.amazon.com/Unlucky-13-Womens-Murder-Club/dp/031621129X?tag=NYTBS-20,James Patterson and Maxine Paetro,Detective Lindsay Boxer and the Women’s Murder Club track a killer who was presumed dead. ,0,"Little, Brown",UNLUCKY 13,3,1,3,
5b4aa4ead3089013507dca02,1400889600000,1402185600000,http://www.amazon.com/The-Lincoln-Myth-Cotton-Malone-ebook/dp/B00F1W0DBI?tag=NYTBS-20,Steve Berry,The ex-government operative Cotton Malone becomes involved in a dangerous conflict set in motion by the founding fathers.,0,Ballantine,THE LINCOLN MYTH,4,0,1,
5b4aa4ead3089013507dca03,1400889600000,1402185600000,http://www.amazon.com/Field-Prey-John-Sandford-ebook/dp/B00FX7UL72?tag=NYTBS-20,John Sandford,Lucas Davenport investigates when multiple bodies are found in the middle of the Minnesota cornfields.,0,Putnam,FIELD OF PREY,5,3,3,
5b4aa4ead3089013507dca04,1400889600000,1402185600000,http://www.amazon.com/Target-Will-Robie-David-Baldacci-ebook/dp/B00EHMFC78?tag=NYTBS-20,David Baldacci,The government hit man Will Robie faces a new adversary. ,0,Grand Central,THE TARGET,6,4,5,
5b4aa4ead3089013507dca05,1400889600000,1402185600000,http://www.amazon.com/Snipers-Honor-Bob-Lee-Swagger/dp/1451640234?tag=NYTBS-20,Stephen Hunter,"The former Marine sniper Bob Lee Swagger and his reporter friend, Kathy Reilly, search for information about a famous Russian sniper during World War II, a woman.  ",0,Simon & Schuster,SNIPER'S HONOR,7,0,1,
5b4aa4ead3089013507dca06,1400889600000,1402185600000,http://www.amazon.com/Natchez-Burning-Novel-Penn-Cage/dp/0062311077?tag=NYTBS-20,Greg Iles,"Penn Cage, a former prosecutor in Natchez, Miss., aids his father, a doctor who has been accused of murder. ",0,Morrow/HarperCollins,NATCHEZ BURNING,8,5,4,
5b4aa4ead3089013507dca07,1400889600000,1402185600000,http://www.amazon.com/All-Light-We-Cannot-See/dp/1476746583?tag=NYTBS-20,Anthony Doerr,The lives of a blind French girl and a gadget-obsessed German boy before and during World War II. ,0,Scribner,ALL THE LIGHT WE CANNOT SEE,9,15,3,
5b4aa4ead3089013507dca08,1400889600000,1402185600000,http://www.amazon.com/The-Skin-Collector-Lincoln-Rhyme/dp/1455517135?tag=NYTBS-20,Jeffery Deaver,The forensic detective Lincoln Rhyme hunts for a killer who tattoos messages on his victims’ flesh. ,0,Grand Central,THE SKIN COLLECTOR,10,8,2,
5b4aa4ead3089013507dca09,1400889600000,1402185600000,http://www.amazon.com/The-Invention-Wings-A-Novel/dp/0670024783?tag=NYTBS-20,Sue Monk Kidd,"The relationship between a wealthy Charleston girl, Sarah Grimké, who will grow up to become a prominent abolitionist, and the slave she is given for her 11th birthday. ",0,Viking,THE INVENTION OF WINGS,11,12,20,
5b4aa4ead3089013507dca0a,1400889600000,1402185600000,http://www.amazon.com/The-Son-novel-Jo-Nesbo-ebook/dp/B00GVZV818?tag=NYTBS-20,Jo Nesbo,"A drug-addicted prisoner learns a secret about his father, a corrupt cop who committed suicide, that inspires him to escape.",0,Knopf,THE SON,12,7,2,
5b4aa4ead3089013507dca0b,1400889600000,1402185600000,http://www.amazon.com/Chestnut-Street-Maeve-Binchy-ebook/dp/B00G8EKYFS?tag=NYTBS-20,Maeve Binchy,"Binchy, who died in 2012, depicts ordinary lives in Dublin. ",0,Knopf,CHESTNUT STREET,13,14,5,
5b4aa4ead3089013507dca0c,1400889600000,1402185600000,http://www.amazon.com/Walking-Water-Novel-The-Walk-ebook/dp/B00DPM808Y?tag=NYTBS-20,Richard Paul Evans,"In the fifth and final book of the “Walk” series, Alan reaches Key West.",0,Simon & Schuster,WALKING ON WATER,14,9,3,
